panel,metric,strategy,budget_factor,target_k,budget,holdout_n,disagreement_lambda,worst_source_recall,worst_source_ndcg,worst_source_normalized_utility,minimax_recall_regret,minimax_ndcg_regret,portfolio_size,portfolio_coverage,worst_source_recall_ci95_low,worst_source_recall_ci95_high,worst_source_ndcg_ci95_low,worst_source_ndcg_ci95_high,worst_source_normalized_utility_ci95_low,worst_source_normalized_utility_ci95_high,minimax_recall_regret_ci95_low,minimax_recall_regret_ci95_high,minimax_ndcg_regret_ci95_low,minimax_ndcg_regret_ci95_high,portfolio_coverage_ci95_low,portfolio_coverage_ci95_high,pareto_efficient
P0,F1_Frobenius,mp_only,1.5,11,16,113,,0.18181818181818182,0.7439532759424727,0.18181818181818182,0.8181818181818181,0.25604672405752726,16,0.1415929203539823,0.0,0.45454545454545453,0.6058561415338801,0.8356665612886213,0.0,0.45454545454545453,0.5454545454545454,1.0,0.1643334387113787,0.3941438584661198,0.13793103448275862,0.14414414414414414,False
P0,F1_Frobenius,average_percentile,1.5,11,16,113,,0.45454545454545453,0.9110084090472644,0.45454545454545453,0.5454545454545454,0.08899159095273557,16,0.1415929203539823,0.18181818181818182,0.7272727272727273,0.8449361427950081,0.9384716599103,0.18181818181818182,0.7272727272727273,0.2727272727272727,0.8181818181818181,0.06152834008969996,0.15506385720499188,0.13793103448275862,0.14414414414414414,False
P0,F1_Frobenius,borda_count,1.5,11,16,113,,0.45454545454545453,0.9110084090472644,0.45454545454545453,0.5454545454545454,0.08899159095273557,16,0.1415929203539823,0.18181818181818182,0.7272727272727273,0.8449361427950081,0.9384716599103,0.18181818181818182,0.7272727272727273,0.2727272727272727,0.8181818181818181,0.06152834008969996,0.15506385720499188,0.13793103448275862,0.14414414414414414,False
P0,F1_Frobenius,maximin_percentile,1.5,11,16,113,,0.2727272727272727,0.8999332796976732,0.2727272727272727,0.7272727272727273,0.10006672030232677,16,0.1415929203539823,0.09090909090909091,0.6363636363636364,0.8301325235089829,0.9332103002695183,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.9090909090909091,0.06678969973048161,0.16986747649101708,0.13793103448275862,0.14414414414414414,False
P0,F1_Frobenius,intersection_first,1.5,11,16,113,,0.45454545454545453,0.9110084090472644,0.45454545454545453,0.5454545454545454,0.08899159095273557,16,0.1415929203539823,0.18181818181818182,0.7272727272727273,0.8449361427950081,0.9384716599103,0.18181818181818182,0.7272727272727273,0.2727272727272727,0.8181818181818181,0.06152834008969996,0.15506385720499188,0.13793103448275862,0.14414414414414414,False
P0,F1_Frobenius,balanced_union,1.5,11,16,113,,0.7272727272727273,0.8524556599994412,0.7272727272727273,0.2727272727272727,0.14754434000055883,16,0.1415929203539823,0.5454545454545454,0.8181818181818182,0.7819166660615903,0.92256602609072,0.5454545454545454,0.8181818181818182,0.18181818181818177,0.4545454545454546,0.07743397390928002,0.21808333393840956,0.13793103448275862,0.14414414414414414,True
P0,F1_Frobenius,disagreement_abstention,1.5,11,16,113,0.0,0.45454545454545453,0.9110084090472644,0.45454545454545453,0.5454545454545454,0.08899159095273557,16,0.1415929203539823,0.18181818181818182,0.7272727272727273,0.8449361427950081,0.9384716599103,0.18181818181818182,0.7272727272727273,0.2727272727272727,0.8181818181818181,0.06152834008969996,0.15506385720499188,0.13793103448275862,0.14414414414414414,False
P0,F1_Frobenius,minimax_oracle,1.5,11,16,113,,0.5454545454545454,0.8944216038536723,0.5454545454545454,0.4545454545454546,0.10557839614632769,16,0.1415929203539823,0.45454545454545453,0.8181818181818182,0.8283383100528862,0.9352897979974978,0.45454545454545453,0.8181818181818182,0.18181818181818177,0.5454545454545454,0.06471020200250222,0.17166168994711378,0.13793103448275862,0.14414414414414414,False
P0,F1_Frobenius,jarvis_only,2.0,11,22,113,,0.2727272727272727,0.7367116070966356,0.2727272727272727,0.7272727272727273,0.26328839290336437,22,0.19469026548672566,0.09090909090909091,0.6363636363636364,0.6080090905753942,0.8486359110469259,0.09090909090909091,0.6363636363636364,0.36363636363636365,0.9090909090909091,0.15136408895307407,0.39199090942460574,0.1896551724137931,0.1981981981981982,False
P0,F1_Frobenius,mp_only,2.0,11,22,113,,0.18181818181818182,0.7317217744070462,0.18181818181818182,0.8181818181818181,0.2682782255929538,22,0.19469026548672566,0.0,0.6363636363636364,0.6339325269102303,0.8366609760768586,0.0,0.6363636363636364,0.36363636363636365,1.0,0.1633390239231413,0.3660674730897697,0.1896551724137931,0.1981981981981982,False
P0,F1_Frobenius,average_percentile,2.0,11,22,113,,0.45454545454545453,0.9125985334945766,0.45454545454545453,0.5454545454545454,0.08740146650542335,22,0.19469026548672566,0.18181818181818182,0.8181818181818182,0.8449777255273073,0.9372598317466323,0.18181818181818182,0.8181818181818182,0.18181818181818177,0.8181818181818181,0.06274016825336767,0.15502227447269265,0.1896551724137931,0.1981981981981982,False
P0,F1_Frobenius,borda_count,2.0,11,22,113,,0.45454545454545453,0.9125985334945766,0.45454545454545453,0.5454545454545454,0.08740146650542335,22,0.19469026548672566,0.18181818181818182,0.8181818181818182,0.845219754113796,0.9372598317466323,0.18181818181818182,0.8181818181818182,0.18181818181818177,0.8181818181818181,0.06274016825336767,0.1547802458862039,0.1896551724137931,0.1981981981981982,False
P0,F1_Frobenius,maximin_percentile,2.0,11,22,113,,0.36363636363636365,0.8981491048252945,0.36363636363636365,0.6363636363636364,0.10185089517470547,22,0.19469026548672566,0.18181818181818182,0.7272727272727273,0.8360517473890613,0.9320256436216053,0.18181818181818182,0.7272727272727273,0.2727272727272727,0.8181818181818181,0.06797435637839462,0.1639482526109387,0.1896551724137931,0.1981981981981982,False
P0,F1_Frobenius,intersection_first,2.0,11,22,113,,0.45454545454545453,0.9125985334945766,0.45454545454545453,0.5454545454545454,0.08740146650542335,22,0.19469026548672566,0.18181818181818182,0.8181818181818182,0.8449777255273073,0.9372598317466323,0.18181818181818182,0.8181818181818182,0.18181818181818177,0.8181818181818181,0.06274016825336767,0.15502227447269265,0.1896551724137931,0.1981981981981982,False
P0,F1_Frobenius,balanced_union,2.0,11,22,113,,1.0,0.8215612162308429,1.0,0.0,0.17843878376915712,22,0.19469026548672566,1.0,1.0,0.7674664843355614,0.9107220571208944,1.0,1.0,0.0,0.0,0.0892779428791056,0.23253351566443858,0.1896551724137931,0.1981981981981982,True
P0,F1_Frobenius,disagreement_abstention,2.0,11,22,113,0.0,0.45454545454545453,0.9125985334945766,0.45454545454545453,0.5454545454545454,0.08740146650542335,22,0.19469026548672566,0.18181818181818182,0.8181818181818182,0.8449777255273073,0.9372598317466323,0.18181818181818182,0.8181818181818182,0.18181818181818177,0.8181818181818181,0.06274016825336767,0.15502227447269265,0.1896551724137931,0.1981981981981982,False
P0,F1_Frobenius,minimax_oracle,2.0,11,22,113,,0.7272727272727273,0.8771652986731516,0.7272727272727273,0.2727272727272727,0.12283470132684837,22,0.19469026548672566,0.5454545454545454,0.9090909090909091,0.831323053285754,0.9322794694069607,0.5454545454545454,0.9090909090909091,0.09090909090909094,0.4545454545454546,0.06772053059303931,0.16867694671424607,0.1896551724137931,0.1981981981981982,False
P0,F3_Longitudinal,jarvis_only,1.0,11,11,113,,0.09090909090909091,0.6037624498519393,0.09090909090909091,0.9090909090909091,0.3962375501480607,11,0.09734513274336283,0.0,0.36363636363636365,0.421998861549688,0.8069380661426222,0.0,0.36363636363636365,0.6363636363636364,1.0,0.19306193385737783,0.5780011384503119,0.09482758620689655,0.0990990990990991,False
P0,F3_Longitudinal,mp_only,1.0,11,11,113,,0.09090909090909091,0.6883453649170518,0.09090909090909091,0.9090909090909091,0.3116546350829482,11,0.09734513274336283,0.0,0.36363636363636365,0.5351426237209721,0.8345441618673576,0.0,0.36363636363636365,0.6363636363636364,1.0,0.16545583813264245,0.46485737627902785,0.09482758620689655,0.0990990990990991,False
P0,F3_Longitudinal,average_percentile,1.0,11,11,113,,0.36363636363636365,0.9047005745945694,0.36363636363636365,0.6363636363636364,0.09529942540543057,11,0.09734513274336283,0.09090909090909091,0.5454545454545454,0.8263812415977255,0.9336488512852947,0.09090909090909091,0.5454545454545454,0.4545454545454546,0.9090909090909091,0.06635114871470521,0.17361875840227445,0.09482758620689655,0.0990990990990991,False
P0,F3_Longitudinal,borda_count,1.0,11,11,113,,0.36363636363636365,0.9047005745945694,0.36363636363636365,0.6363636363636364,0.09529942540543057,11,0.09734513274336283,0.09090909090909091,0.5454545454545454,0.8266716871359995,0.9336488512852947,0.09090909090909091,0.5454545454545454,0.4545454545454546,0.9090909090909091,0.06635114871470521,0.17332831286400047,0.09482758620689655,0.0990990990990991,False
P0,F3_Longitudinal,maximin_percentile,1.0,11,11,113,,0.2727272727272727,0.8987968130163511,0.2727272727272727,0.7272727272727273,0.10120318698364894,11,0.09734513274336283,0.0,0.45454545454545453,0.8255871264687468,0.9323410420799035,0.0,0.45454545454545453,0.5454545454545454,1.0,0.06765895792009644,0.17441287353125323,0.09482758620689655,0.0990990990990991,False
P0,F3_Longitudinal,intersection_first,1.0,11,11,113,,0.36363636363636365,0.9047005745945694,0.36363636363636365,0.6363636363636364,0.09529942540543057,11,0.09734513274336283,0.09090909090909091,0.5454545454545454,0.8263812415977255,0.9336488512852947,0.09090909090909091,0.5454545454545454,0.4545454545454546,0.9090909090909091,0.06635114871470521,0.17361875840227445,0.09482758620689655,0.0990990990990991,False
P0,F3_Longitudinal,balanced_union,1.0,11,11,113,,0.45454545454545453,0.8871365162466922,0.45454545454545453,0.5454545454545454,0.11286348375330779,11,0.09734513274336283,0.2727272727272727,0.6363636363636364,0.8013753076532941,0.9304889578236502,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.7272727272727273,0.06951104217634985,0.1986246923467059,0.09482758620689655,0.0990990990990991,True
P0,F3_Longitudinal,disagreement_abstention,1.0,11,11,113,0.0,0.36363636363636365,0.9047005745945694,0.36363636363636365,0.6363636363636364,0.09529942540543057,11,0.09734513274336283,0.09090909090909091,0.5454545454545454,0.8263812415977255,0.9336488512852947,0.09090909090909091,0.5454545454545454,0.4545454545454546,0.9090909090909091,0.06635114871470521,0.17361875840227445,0.09482758620689655,0.0990990990990991,False
P0,F3_Longitudinal,minimax_oracle,1.0,11,11,113,,0.36363636363636365,0.9047005745945694,0.36363636363636365,0.6363636363636364,0.09529942540543057,11,0.09734513274336283,0.2727272727272727,0.6363636363636364,0.8397812674011002,0.9308187578267905,0.2727272727272727,0.6363636363636364,0.36363636363636365,0.7272727272727273,0.0691812421732095,0.16021873259889982,0.09482758620689655,0.0990990990990991,False
P0,F3_Longitudinal,jarvis_only,1.5,11,16,113,,0.2727272727272727,0.6960640963179244,0.2727272727272727,0.7272727272727273,0.30393590368207557,16,0.1415929203539823,0.0,0.45454545454545453,0.5057300766336225,0.8283926440604673,0.0,0.45454545454545453,0.5454545454545454,1.0,0.17160735593953258,0.494269923366377,0.13793103448275862,0.14414414414414414,False
P0,F3_Longitudinal,mp_only,1.5,11,16,113,,0.2727272727272727,0.7534275418324917,0.2727272727272727,0.7272727272727273,0.24657245816750828,16,0.1415929203539823,0.0,0.5454545454545454,0.6119470336882633,0.8520312420511179,0.0,0.5454545454545454,0.4545454545454546,1.0,0.14796875794888198,0.38805296631173664,0.13793103448275862,0.14414414414414414,False
P0,F3_Longitudinal,average_percentile,1.5,11,16,113,,0.45454545454545453,0.8932623341820531,0.45454545454545453,0.5454545454545454,0.10673766581794686,16,0.1415929203539823,0.18181818181818182,0.6386363636363512,0.8292443931253495,0.9318039049201123,0.18181818181818182,0.6386363636363512,0.3613636363636365,0.8181818181818181,0.0681960950798876,0.17075560687465052,0.13793103448275862,0.14414414414414414,False
P0,F3_Longitudinal,borda_count,1.5,11,16,113,,0.45454545454545453,0.8932623341820531,0.45454545454545453,0.5454545454545454,0.10673766581794686,16,0.1415929203539823,0.18181818181818182,0.6386363636363512,0.8292443931253495,0.9318039049201123,0.18181818181818182,0.6386363636363512,0.3613636363636365,0.8181818181818181,0.0681960950798876,0.17075560687465052,0.13793103448275862,0.14414414414414414,False
P0,F3_Longitudinal,maximin_percentile,1.5,11,16,113,,0.36363636363636365,0.8935382143219791,0.36363636363636365,0.6363636363636364,0.10646178567802089,16,0.1415929203539823,0.09090909090909091,0.5454545454545454,0.8283514666590324,0.9270850880796407,0.09090909090909091,0.5454545454545454,0.4545454545454546,0.9090909090909091,0.07291491192035929,0.17164853334096766,0.13793103448275862,0.14414414414414414,False
P0,F3_Longitudinal,intersection_first,1.5,11,16,113,,0.45454545454545453,0.8932623341820531,0.45454545454545453,0.5454545454545454,0.10673766581794686,16,0.1415929203539823,0.18181818181818182,0.6386363636363512,0.8292443931253495,0.9318039049201123,0.18181818181818182,0.6386363636363512,0.3613636363636365,0.8181818181818181,0.0681960950798876,0.17075560687465052,0.13793103448275862,0.14414414414414414,False
P0,F3_Longitudinal,balanced_union,1.5,11,16,113,,0.6363636363636364,0.8509921764553546,0.6363636363636364,0.36363636363636365,0.14900782354464537,16,0.1415929203539823,0.45454545454545453,0.9090909090909091,0.782045990823318,0.9153635497735402,0.45454545454545453,0.9090909090909091,0.09090909090909094,0.5454545454545454,0.0846364502264597,0.21795400917668198,0.13793103448275862,0.14414414414414414,True
P0,F3_Longitudinal,disagreement_abstention,1.5,11,16,113,0.0,0.45454545454545453,0.8932623341820531,0.45454545454545453,0.5454545454545454,0.10673766581794686,16,0.1415929203539823,0.18181818181818182,0.6386363636363512,0.8292443931253495,0.9318039049201123,0.18181818181818182,0.6386363636363512,0.3613636363636365,0.8181818181818181,0.0681960950798876,0.17075560687465052,0.13793103448275862,0.14414414414414414,False
P0,F3_Longitudinal,minimax_oracle,1.5,11,16,113,,0.5454545454545454,0.9059776981474905,0.5454545454545454,0.4545454545454546,0.09402230185250948,16,0.1415929203539823,0.36363636363636365,0.8181818181818182,0.8345308012308958,0.9274289949690705,0.36363636363636365,0.8181818181818182,0.18181818181818177,0.6363636363636364,0.07257100503092953,0.16546919876910413,0.13793103448275862,0.14414414414414414,False
P0,F3_Longitudinal,jarvis_only,2.0,11,22,113,,0.2727272727272727,0.7223370484484033,0.2727272727272727,0.7272727272727273,0.2776629515515967,22,0.19469026548672566,0.0,0.5477272727272603,0.5957903288801673,0.8270491899139821,0.0,0.5477272727272603,0.45227272727272744,1.0,0.17295081008601776,0.40420967111983264,0.1896551724137931,0.1981981981981982,False
P0,F3_Longitudinal,mp_only,2.0,11,22,113,,0.2727272727272727,0.7657901792794651,0.2727272727272727,0.7272727272727273,0.23420982072053487,22,0.19469026548672566,0.0,0.6363636363636364,0.6343976379015643,0.8485436174388787,0.0,0.6363636363636364,0.36363636363636365,1.0,0.15145638256112126,0.36560236209843566,0.1896551724137931,0.1981981981981982,False
