q_percentile,k,n,observed_overlap,observed_jaccard,expected_jaccard,chance_adjusted_jaccard,hypergeometric_pvalue,overlap_enrichment,mean_rank_displacement_in_union,median_rank_displacement_in_union,adj_jaccard_ci95_low,adj_jaccard_ci95_high,panel,metric
29.0,83,287,20,0.136986301369863,0.16975054429242548,-0.03946313086666147,0.9031836360298393,0.8069859330399539,147.12671232876713,161.5,-0.17228473149569057,0.09335846976236761,P0_high_response,F4_KelvinOp
30.0,86,287,23,0.15436241610738255,0.17692923876400346,-0.027417840262886455,0.8208182296227409,0.8724528358666506,145.31208053691276,160.0,-0.16473054959946012,0.1098948690736872,P0_high_response,F4_KelvinOp
31.0,88,287,26,0.17333333333333334,0.18176425585709716,-0.010303781745192713,0.6574663292350768,0.9536161690096419,145.17,160.0,-0.1495838190876905,0.12897625559730505,P0_high_response,F4_KelvinOp
32.0,91,287,27,0.17419354838709677,0.1890918353293135,-0.018372347931984376,0.738171348729076,0.9212113684534788,143.7774193548387,158.0,-0.1567828287820286,0.12003813291805983,P0_high_response,F4_KelvinOp
33.0,94,287,27,0.16770186335403728,0.19651098044577472,-0.0358550227702187,0.8751362561578281,0.8533969092903333,143.22049689440993,158.0,-0.17474545256515475,0.10303540702471733,P0_high_response,F4_KelvinOp
34.0,97,287,28,0.1686746987951807,0.20402341905632881,-0.04440924658768274,0.9191246677355123,0.8267418494178422,142.22289156626505,157.5,-0.18308076757982392,0.09426227440445842,P0_high_response,F4_KelvinOp
35.0,100,287,30,0.17647058823529413,0.21163092298898495,-0.0445988253204908,0.9183008237331097,0.8338601265963346,141.21176470588236,156.5,-0.184150908664099,0.09495325802311738,P0_high_response,F4_KelvinOp
36.0,103,287,30,0.17045454545454544,0.21933530943402635,-0.06261428827278312,0.9730180062032073,0.777141381815755,139.85227272727272,149.5,-0.20132636674947813,0.07609779020391189,P0_high_response,F4_KelvinOp
37.0,106,287,32,0.17777777777777778,0.227138442385254,-0.06386740823261569,0.9743710939780496,0.7826846742051942,138.70555555555555,147.5,-0.20284060221688008,0.0751057857516487,P0_high_response,F4_KelvinOp
38.0,109,287,33,0.1783783783783784,0.23504223414024727,-0.07407448919507752,0.9875660581151714,0.7589205362638863,137.25945945945946,142.0,-0.21398240551151876,0.06583342712136374,P0_high_response,F4_KelvinOp
39.0,111,287,33,0.1746031746031746,0.24036831706982825,-0.0865750388569549,0.9955380837366592,0.7263984568833648,136.6031746031746,140.0,-0.22718990875621448,0.054039831042304656,P0_high_response,F4_KelvinOp
40.0,114,287,35,0.18134715025906736,0.24844425921786262,-0.08927762149613531,0.9962701026701798,0.7299309343269739,136.3782383419689,140.0,-0.23329250476100433,0.05473726176873368,P0_high_response,F4_KelvinOp
41.0,117,287,36,0.18181818181818182,0.25662620785852813,-0.10063312270512431,0.9986586937201429,0.7084942077249329,134.81313131313132,137.5,-0.24829401586482358,0.04702777045457496,P0_high_response,F4_KelvinOp
42.0,120,287,41,0.20603015075376885,0.26491626625342113,-0.08010803775989056,0.9907626166482995,0.7777180075332886,134.42713567839195,137.0,-0.23082362868490303,0.0706075531651219,P0_high_response,F4_KelvinOp
43.0,123,287,44,0.21782178217821782,0.2733165938183451,-0.07636724764601932,0.9870332792865829,0.7969577665781576,133.1039603960396,136.0,-0.22858359776417725,0.07584910247213861,P0_high_response,F4_KelvinOp
44.0,126,287,47,0.22926829268292684,0.2818294080048934,-0.07318750712967752,0.9829013474361359,0.8135002457903401,132.70731707317074,136.0,-0.2246793695762237,0.07830435531686868,P0_high_response,F4_KelvinOp
45.0,129,287,49,0.23444976076555024,0.29045698625940997,-0.07893422161765665,0.9882955380935559,0.8071754919200356,132.61722488038276,136.0,-0.22941843267298256,0.07154998943766927,P0_high_response,F4_KelvinOp
46.0,132,287,50,0.2336448598130841,0.29920166806289417,-0.0935458965328895,0.9962154585735332,0.7808942420868136,131.2429906542056,131.5,-0.24442518330631977,0.057333390240540766,P0_high_response,F4_KelvinOp
47.0,134,287,52,0.24074074074074073,0.30509769773546447,-0.09261295693653397,0.9957266577304549,0.7890611516494478,130.8564814814815,128.5,-0.24320020986608448,0.05797429599301655,P0_high_response,F4_KelvinOp
48.0,137,287,52,0.23423423423423423,0.31404292622619023,-0.1163464814975761,0.9995140159265478,0.7458669330622859,130.51351351351352,127.0,-0.2667060478360304,0.03401308484087821,P0_high_response,F4_KelvinOp
49.0,140,287,54,0.23893805309734514,0.3231118166031343,-0.12435401528709704,0.9997731365680391,0.7394902966078256,129.67256637168143,126.25,-0.27555538324624135,0.026847352672047256,P0_high_response,F4_KelvinOp
50.0,143,287,56,0.24347826086956523,0.3323069546736248,-0.13303821932223242,0.9999054349471312,0.7326908373274864,128.4391304347826,125.75,-0.28309258382481717,0.017016145180352354,P0_high_response,F4_KelvinOp
1.0,2,207,0,0.0,0.006456857870956645,-0.006498819826907944,1.0,0.0,64.5,48.5,-0.006498819830729676,-0.006498819823086212,P2,F1_Frobenius
2.0,4,207,0,0.0,0.011122815779594241,-0.011247924370267537,1.0,0.0,65.25,48.5,-0.011247924374089268,-0.011247924366445805,P2,F1_Frobenius
3.0,6,207,0,0.0,0.01600382210473546,-0.01626411002832055,1.0,0.0,61.333333333333336,49.5,-0.02415923641853017,-0.008368983638110927,P2,F1_Frobenius
4.0,8,207,0,0.0,0.020966898074285582,-0.02141592356075053,1.0,0.0,61.09375,52.0,-0.03845832479546442,-0.00437352232603664,P2,F1_Frobenius
5.0,10,207,0,0.0,0.025991658248233813,-0.026685252203782456,1.0,0.0,63.15,58.0,-0.07103099423486456,0.017660489827299654,P2,F1_Frobenius
6.0,12,207,0,0.0,0.031072415432779176,-0.03206887276994794,1.0,0.0,68.125,58.0,-0.11219591960420044,0.04805817406430457,P2,F1_Frobenius
7.0,14,207,0,0.0,0.036207304103381195,-0.03756752282678118,1.0,0.0,72.53571428571429,65.25,-0.16018607282452443,0.08505102717096208,P2,F1_Frobenius
8.0,16,207,0,0.0,0.04139582470386405,-0.04318343876509392,1.0,0.0,75.53125,68.0,-0.19954509115939878,0.11317821362921093,P2,F1_Frobenius
9.0,18,207,1,0.02857142857142857,0.04663807212234519,-0.018950456298518267,0.8195567412940211,0.6126202750507659,79.17142857142858,68.5,-0.1985909508835177,0.16069003828648115,P2,F1_Frobenius
10.0,20,207,2,0.05263157894736842,0.051934439199011924,0.0007353286282939176,0.6011758696832252,1.0134234577114631,80.60526315789474,70.75,-0.19180515927200797,0.19327581652859582,P2,F1_Frobenius
11.0,22,207,4,0.1,0.05728548595055176,0.0453101266744767,0.19080125357102973,1.745642868183382,78.725,68.0,-0.14577949248834887,0.23639974583730228,P2,F1_Frobenius
12.0,24,207,4,0.09090909090909091,0.06269187579404333,0.030104524207503144,0.29561366577394094,1.4500936486211926,81.04545454545455,70.75,-0.15939207026523178,0.21960111868023807,P2,F1_Frobenius
13.0,26,207,5,0.10638297872340426,0.06815434199363612,0.041024644372498704,0.21027566901230568,1.5609127109368572,79.95744680851064,68.5,-0.1430911291848971,0.2251404179298945,P2,F1_Frobenius
14.0,28,207,6,0.12,0.07367366895097721,0.05001081098122333,0.1538146686295908,1.628804452237183,79.94,70.75,-0.130315128957466,0.23033675091991263,P2,F1_Frobenius
15.0,31,207,6,0.10714285714285714,0.08206108652851644,0.027324008434816045,0.3076989977311177,1.305647556904145,80.46428571428571,70.75,-0.14665279230103226,0.20130080917066437,P2,F1_Frobenius
16.0,33,207,7,0.11864406779661017,0.08772624567645379,0.033890947726630635,0.2527351772483207,1.3524352590464828,81.66101694915254,73.0,-0.1354186575954906,0.20320055304875184,P2,F1_Frobenius
17.0,35,207,8,0.12903225806451613,0.09345129076599037,0.03924882020800622,0.21275361656665498,1.380743454765364,81.95161290322581,74.0,-0.1293736945322883,0.20787133494830073,P2,F1_Frobenius
18.0,37,207,8,0.12121212121212122,0.09923714989278395,0.024395956512551137,0.32777484659942446,1.2214389605412799,82.62121212121212,75.5,-0.1453175279790586,0.1941094410041609,P2,F1_Frobenius
19.0,39,207,8,0.11428571428571428,0.10508477630537333,0.010281351503168308,0.4606296653379096,1.087557287590386,84.34285714285714,76.5,-0.16405531657750974,0.18461801958384635,P2,F1_Frobenius
20.0,41,207,8,0.10810810810810811,0.11099514776220629,-0.0032474959465417386,0.5970211502688674,0.9739894967275209,82.71621621621621,75.5,-0.18247919117803907,0.17598419928495557,P2,F1_Frobenius
21.0,43,207,9,0.11688311688311688,0.1169692662424416,-9.75609976315607e-05,0.562921385973256,0.9992634872211119,82.81818181818181,76.0,-0.1888780488066665,0.1886829268114034,P2,F1_Frobenius
22.0,45,207,11,0.13924050632911392,0.12300815790549867,0.018509121344672794,0.37725863730829173,1.1319615601112065,83.10126582278481,76.0,-0.18367608813266628,0.2206943308220119,P2,F1_Frobenius
23.0,47,207,12,0.14634146341463414,0.12911287323072992,0.019782804974758456,0.3649143106910911,1.133438206065758,82.7560975609756,76.5,-0.19022762732131773,0.22979323727083464,P2,F1_Frobenius
24.0,49,207,14,0.16666666666666666,0.1352844872914943,0.03629191209589325,0.2298751165702461,1.231971750815405,83.04761904761905,77.5,-0.17865631968910883,0.25124014388089533,P2,F1_Frobenius
25.0,51,207,16,0.18604651162790697,0.1415241001326649,0.05186215652893968,0.136501727763057,1.314592436577987,81.24418604651163,76.5,-0.16553795476808297,0.26926226782596235,P2,F1_Frobenius
26.0,53,207,18,0.20454545454545456,0.14783283723031132,0.06655104748558668,0.07755923258125255,1.383626658174663,81.64772727272727,76.5,-0.1493600137284264,0.28246210869959976,P2,F1_Frobenius
27.0,55,207,20,0.2222222222222222,0.1542118500188111,0.08041064680904281,0.04271817960442867,1.4410191058282165,80.94444444444444,76.5,-0.13162172440360104,0.29244301802168665,P2,F1_Frobenius
28.0,57,207,22,0.2391304347826087,0.16066231647509882,0.09348813933621261,0.02305947894601595,1.4884040018162674,80.07608695652173,75.5,-0.11424275082836902,0.30121902950079427,P2,F1_Frobenius
29.0,60,207,24,0.25,0.17047463565771853,0.09586851440683307,0.02075563413731592,1.4664938220014951,79.20833333333333,75.0,-0.10647783160668824,0.2982148604203544,P2,F1_Frobenius
30.0,62,207,26,0.2653061224489796,0.1771090699615144,0.10717951707565952,0.011653009255386412,1.4979815686832432,78.85714285714286,75.0,-0.09261377084902118,0.30697280500034024,P2,F1_Frobenius
31.0,64,207,27,0.26732673267326734,0.18381929942755854,0.10231488344081098,0.015279409233061812,1.4542908905961656,77.07920792079207,73.0,-0.09511393534406364,0.2997437022256856,P2,F1_Frobenius
32.0,66,207,28,0.2692307692307692,0.19060662994319472,0.09713958897644104,0.020200685873308335,1.4124942522251527,75.74038461538461,72.5,-0.10127816684377583,0.2955573447966579,P2,F1_Frobenius
33.0,68,207,30,0.2830188679245283,0.19747239794244414,0.10659629620558386,0.012574950700948849,1.4332072273058525,75.5,72.5,-0.09399372891477298,0.3071863213259407,P2,F1_Frobenius
34.0,70,207,31,0.28440366972477066,0.2044179712589868,0.10053733691340293,0.017538256416979883,1.3912850615489485,75.12844036697248,72.0,-0.10065192176351691,0.3017265955903228,P2,F1_Frobenius
35.0,72,207,33,0.2972972972972973,0.2114447500158511,0.10887321754965422,0.011552166332481855,1.4060282758262392,74.62162162162163,72.0,-0.0907537347950468,0.30850016989435525,P2,F1_Frobenius
36.0,74,207,35,0.30973451327433627,0.21855416755207283,0.11668159447038752,0.007705032151893097,1.4171979273766937,74.04424778761062,72.0,-0.08062276969007186,0.3139859586308469,P2,F1_Frobenius
37.0,76,207,36,0.3103448275862069,0.2257476913868653,0.10926300801204543,0.011793906408569055,1.3747419771144722,73.77586206896552,70.25,-0.08736428277768894,0.3058902988017798,P2,F1_Frobenius
38.0,78,207,37,0.31092436974789917,0.2330268242220785,0.10156488908078326,0.01794688082462166,1.3342857449388874,73.50420168067227,68.5,-0.09457494291597474,0.29770472107754126,P2,F1_Frobenius
39.0,80,207,38,0.3114754098360656,0.24039310498392288,0.09357775096372478,0.02708070970725185,1.2956919453113955,72.63934426229508,66.75,-0.10408927773330881,0.29124477966075835,P2,F1_Frobenius
40.0,82,207,40,0.3225806451612903,0.24784810990510914,0.09935830281135499,0.020892087243907904,1.301525540319001,72.26612903225806,66.75,-0.10076899293291428,0.2994855985556243,P2,F1_Frobenius
41.0,84,207,43,0.344,0.25539345364871047,0.11899780734601119,0.00770142092099507,1.3469413373185608,72.424,67.5,-0.0831747288705469,0.3211703435625693,P2,F1_Frobenius
42.0,86,207,45,0.3543307086614173,0.2630307904751997,0.12388566171589178,0.006047070674547488,1.3471073406321452,71.48818897637796,66.0,-0.0801539462138086,0.32792526964559215,P2,F1_Frobenius
43.0,89,207,48,0.36923076923076925,0.27466300217769113,0.13037769662515558,0.004392223685163109,1.3443047163370705,70.1923076923077,65.0,-0.0767132180945328,0.33746861134484396,P2,F1_Frobenius
44.0,91,207,49,0.3684210526315789,0.2825378300197272,0.11970418261106805,0.008229347176249348,1.3039707022803113,70.15037593984962,64.0,-0.08860519300855346,0.32801355823068956,P2,F1_Frobenius
45.0,93,207,52,0.3880597014925373,0.2905107706055924,0.13749177132711218,0.003126188022578636,1.3357842144151715,69.88059701492537,64.0,-0.07209807535933768,0.3470816180135621,P2,F1_Frobenius
46.0,95,207,54,0.39705882352941174,0.29858367206809533,0.14039472356120664,0.002742314098247372,1.3298075570550894,69.59558823529412,63.5,-0.07005836386553493,0.3508478109879482,P2,F1_Frobenius
47.0,97,207,55,0.39568345323741005,0.30675842940529724,0.12827422301843175,0.005710604344457377,1.2898861622303548,68.31654676258992,62.0,-0.08460237288329886,0.34115081892016236,P2,F1_Frobenius
48.0,99,207,57,0.40425531914893614,0.31503698597261987,0.13025277474726532,0.005316074101740318,1.2831995516363603,68.09929078014184,59.0,-0.08391351776678285,0.3444190672613135,P2,F1_Frobenius
49.0,101,207,60,0.4225352112676056,0.3234213350331762,0.1464927603640731,0.002179198320720279,1.3064543538052689,68.08450704225352,60.5,-0.06913461247679994,0.3621201332049462,P2,F1_Frobenius
50.0,103,207,63,0.4405594405594406,0.3319135213688942,0.16262253864673243,0.0008486299355640634,1.327332007272447,67.6923076923077,59.0,-0.05651759921056118,0.38176267650402607,P2,F1_Frobenius
1.0,2,207,0,0.0,0.006456857870956645,-0.006498819826907944,1.0,0.0,80.0,73.0,-0.0064988198306951996,-0.006498819823120689,P2,F3_Longitudinal
2.0,4,207,0,0.0,0.011122815779594241,-0.011247924370267537,1.0,0.0,81.5,87.0,-0.011247924374054792,-0.011247924366480281,P2,F3_Longitudinal
3.0,6,207,0,0.0,0.01600382210473546,-0.01626411002832055,1.0,0.0,71.25,68.0,-0.024088012884498477,-0.008440207172142621,P2,F3_Longitudinal
4.0,8,207,0,0.0,0.020966898074285582,-0.02141592356075053,1.0,0.0,71.9375,62.0,-0.036650036940339005,-0.006181810181162055,P2,F3_Longitudinal
5.0,10,207,0,0.0,0.025991658248233813,-0.026685252203782456,1.0,0.0,82.55,70.0,-0.06638645631583404,0.013015951908269124,P2,F3_Longitudinal
6.0,12,207,0,0.0,0.031072415432779176,-0.03206887276994794,1.0,0.0,84.95833333333333,79.0,-0.0885699467684008,0.024432201228504924,P2,F3_Longitudinal
7.0,14,207,0,0.0,0.036207304103381195,-0.03756752282678118,1.0,0.0,86.10714285714286,84.25,-0.11738040919807204,0.04224536354450968,P2,F3_Longitudinal
8.0,16,207,1,0.03225806451612903,0.04139582470386405,-0.009532360095252185,0.7377275030093844,0.7792588925790368,87.80645161290323,86.5,-0.10979682678513704,0.09073210659463267,P2,F3_Longitudinal
9.0,18,207,1,0.02857142857142857,0.04663807212234519,-0.018950456298518267,0.8195567412940211,0.6126202750507659,85.48571428571428,82.0,-0.12565572259088884,0.08775480999385231,P2,F3_Longitudinal
10.0,20,207,1,0.02564102564102564,0.051934439199011924,-0.027733750328164945,0.8820379332865877,0.4937191204235334,83.53846153846153,77.0,-0.13398287838565048,0.07851537772932059,P2,F3_Longitudinal
11.0,22,207,1,0.023255813953488372,0.05728548595055176,-0.03609753694242839,0.9268548351905516,0.40596345771706555,79.88372093023256,76.0,-0.14104872173727268,0.06885364785241588,P2,F3_Longitudinal
12.0,24,207,1,0.02127659574468085,0.06269187579404333,-0.04418534202341151,0.9570606963073394,0.3393836198900663,79.02127659574468,76.0,-0.14932452942671753,0.06095384537989451,P2,F3_Longitudinal
13.0,26,207,1,0.0196078431372549,0.06815434199363612,-0.052097145529704965,0.9761829206155198,0.28769763691777367,78.41176470588235,77.0,-0.16182281516815022,0.0576285241087403,P2,F3_Longitudinal
14.0,28,207,2,0.037037037037037035,0.07367366895097721,-0.0395504593639812,0.9232981139986163,0.5027174235299947,80.31481481481481,77.0,-0.15657967565032282,0.07747875692236042,P2,F3_Longitudinal
15.0,31,207,3,0.05084745762711865,0.08206108652851644,-0.03400403713505656,0.8835753416223358,0.6196293490392553,82.45762711864407,79.0,-0.16485752464057973,0.0968494503704666,P2,F3_Longitudinal
16.0,33,207,3,0.047619047619047616,0.08772624567645379,-0.043963994214813056,0.9322114195649773,0.5428141515900848,83.6984126984127,79.0,-0.18064517279879103,0.0927171843691649,P2,F3_Longitudinal
17.0,35,207,4,0.06060606060606061,0.09345129076599037,-0.03623107046027611,0.888268048275854,0.6485310166322166,86.66666666666667,82.5,-0.18043147463015025,0.10796933370959803,P2,F3_Longitudinal
18.0,37,207,4,0.05714285714285714,0.09923714989278395,-0.04673182596830721,0.9366099232032595,0.5758212242551748,84.64285714285714,80.5,-0.20162155846716387,0.10815790653054944,P2,F3_Longitudinal
19.0,39,207,6,0.08333333333333333,0.10508477630537333,-0.02430559051419409,0.7968181141714343,0.7930105222013231,84.68055555555556,80.5,-0.18829365021664587,0.1396824691882577,P2,F3_Longitudinal
20.0,41,207,8,0.10810810810810811,0.11099514776220629,-0.0032474959465417386,0.5970211502688674,0.9739894967275209,83.87837837837837,80.5,-0.17296430034363194,0.16646930845054844,P2,F3_Longitudinal
21.0,43,207,10,0.13157894736842105,0.1169692662424416,0.01654492937500704,0.39657574954071323,1.1249018788892635,83.38157894736842,80.5,-0.1600571238517773,0.1931469826017914,P2,F3_Longitudinal
22.0,45,207,10,0.125,0.12300815790549867,0.002271220778683934,0.5371723963223378,1.0161927641907422,81.6625,78.0,-0.1784884695759867,0.1830309111333546,P2,F3_Longitudinal
23.0,47,207,11,0.13253012048192772,0.12911287323072992,0.003923869289324276,0.5190850739963161,1.0264671303928854,80.92771084337349,77.0,-0.1797229894317718,0.18757072801042038,P2,F3_Longitudinal
24.0,49,207,13,0.15294117647058825,0.1352844872914943,0.0204190730010021,0.3587133145126887,1.1305152536894307,79.90588235294118,76.0,-0.16323329143222629,0.20407143743423048,P2,F3_Longitudinal
25.0,51,207,14,0.1590909090909091,0.1415241001326649,0.020462786388014957,0.3580438038372861,1.1241259187783357,78.07954545454545,75.0,-0.16065696096770254,0.20158253374373247,P2,F3_Longitudinal
26.0,53,207,14,0.15217391304347827,0.14783283723031132,0.0050941599287371185,0.5043263905895388,1.0293647601879135,77.57608695652173,73.5,-0.1745741476129238,0.18476246747039807,P2,F3_Longitudinal
27.0,55,207,14,0.14583333333333334,0.1542118500188111,-0.009906164665069031,0.6498825084482152,0.9456687881997672,76.8125,71.5,-0.193921163354744,0.17410883402460595,P2,F3_Longitudinal
28.0,57,207,15,0.15151515151515152,0.16066231647509882,-0.010898074922041704,0.6576841930306416,0.9430658964676074,75.82828282828282,70.0,-0.20080721167024929,0.17901106182616588,P2,F3_Longitudinal
29.0,60,207,19,0.18811881188118812,0.17047463565771853,0.021270207014657587,0.3509917435723541,1.1035003017040952,76.41584158415841,71.0,-0.17981454759548984,0.22235496162480503,P2,F3_Longitudinal
30.0,62,207,23,0.22772277227722773,0.1771090699615144,0.06150718214058598,0.09733113192610236,1.2857770204920145,76.41584158415841,71.0,-0.1483424122103312,0.27135677649150314,P2,F3_Longitudinal
31.0,64,207,24,0.23076923076923078,0.18381929942755854,0.05752394207403232,0.11406534949258319,1.2554135038479721,75.39423076923077,70.5,-0.15935004121743684,0.2743979253655015,P2,F3_Longitudinal
32.0,66,207,26,0.24528301886792453,0.19060662994319472,0.06755230639076336,0.07773715142456075,1.2868546017576863,74.83962264150944,69.0,-0.15391908109944336,0.28902369388097005,P2,F3_Longitudinal
33.0,68,207,28,0.25925925925925924,0.19747239794244414,0.07699032551454082,0.0527638321854017,1.3128885958777068,74.4074074074074,69.0,-0.1480336969526301,0.3020143479817118,P2,F3_Longitudinal
34.0,70,207,31,0.28440366972477066,0.2044179712589868,0.10053733691340293,0.017538256416979883,1.3912850615489485,74.5045871559633,70.0,-0.12386070677756382,0.32493538060436966,P2,F3_Longitudinal
35.0,72,207,34,0.3090909090909091,0.2114447500158511,0.1238291915208488,0.005016817802742871,1.4618046041234785,74.42727272727272,69.0,-0.09895995961796876,0.34661834265966635,P2,F3_Longitudinal
36.0,74,207,37,0.3333333333333333,0.21855416755207283,0.14688051431755375,0.0012523926247180984,1.52517491231968,74.54954954954955,70.0,-0.0722427466460944,0.36600377528120187,P2,F3_Longitudinal
37.0,76,207,40,0.35714285714285715,0.2257476913868653,0.16970587532551376,0.0002763122188970402,1.5820443387428451,73.99107142857143,69.0,-0.04325973784465678,0.38267148849568433,P2,F3_Longitudinal
38.0,78,207,41,0.3565217391304348,0.2330268242220785,0.16101595050322134,0.0005234989028404639,1.5299600821520167,72.96521739130435,66.0,-0.04815366847770891,0.3701855694841516,P2,F3_Longitudinal
39.0,80,207,42,0.3559322033898305,0.24039310498392288,0.15210380417026392,0.000983539547238014,1.480625675239873,72.20338983050847,64.0,-0.05755691017549874,0.3617645185160266,P2,F3_Longitudinal
40.0,82,207,43,0.35537190082644626,0.24784810990510914,0.14295489027857392,0.001827869697907705,1.433829376235726,71.65289256198348,64.0,-0.06788184975582384,0.35379163031297167,P2,F3_Longitudinal
41.0,84,207,43,0.344,0.25539345364871047,0.11899780734601119,0.00770142092099507,1.3469413373185608,70.8,64.0,-0.0908330669091184,0.32882868160114076,P2,F3_Longitudinal
42.0,86,207,43,0.3333333333333333,0.2630307904751997,0.09539413851966062,0.026398579932302622,1.2672787574835738,69.63565891472868,61.0,-0.11565346332868308,0.3064417403680043,P2,F3_Longitudinal
43.0,89,207,46,0.3484848484848485,0.27466300217769113,0.1017759283323392,0.020105159629733454,1.2687724437651013,68.89393939393939,61.0,-0.11104598615050662,0.314597842815185,P2,F3_Longitudinal
44.0,91,207,49,0.3684210526315789,0.2825378300197272,0.11970418261106805,0.008229347176249348,1.3039707022803113,68.56390977443608,61.0,-0.09401220062979748,0.3334205658519336,P2,F3_Longitudinal
45.0,93,207,53,0.39849624060150374,0.2905107706055924,0.15220170444036699,0.0012752106201505179,1.3717090067635263,68.56390977443608,61.0,-0.06568024635723915,0.37008365523797315,P2,F3_Longitudinal
46.0,95,207,56,0.417910447761194,0.29858367206809533,0.1701226089859192,0.00041537998874197724,1.3996426692276893,68.77611940298507,61.0,-0.051531388670115946,0.39177660664195435,P2,F3_Longitudinal
47.0,97,207,58,0.4264705882352941,0.30675842940529724,0.17268462237095913,0.0003692179185551334,1.3902489625536256,68.1470588235294,60.5,-0.05112547920391597,0.39649472394583424,P2,F3_Longitudinal
48.0,99,207,59,0.4244604316546763,0.31503698597261987,0.15975088207855034,0.0009143585759033867,1.3473352353985717,67.53237410071942,60.0,-0.06635174449878947,0.3858535086558902,P2,F3_Longitudinal
49.0,101,207,62,0.44285714285714284,0.3234213350331762,0.17652907785648725,0.0003203268420132504,1.3692885870120937,67.47142857142858,60.0,-0.051356718491004844,0.40441487420397937,P2,F3_Longitudinal
50.0,103,207,64,0.4507042253521127,0.3319135213688942,0.17780737641423006,0.00031281017948845606,1.357896549358086,67.02816901408451,60.0,-0.05408287819598498,0.4096976310244451,P2,F3_Longitudinal
1.0,2,207,0,0.0,0.006456857870956645,-0.006498819826907944,1.0,0.0,69.5,49.0,-0.0064988198308584075,-0.006498819822957481,P2,F4_KelvinOp
2.0,4,207,0,0.0,0.011122815779594241,-0.011247924370267537,1.0,0.0,81.25,79.0,-0.011247924374218,-0.011247924366317073,P2,F4_KelvinOp
3.0,6,207,0,0.0,0.01600382210473546,-0.01626411002832055,1.0,0.0,71.58333333333333,60.0,-0.01626411003227101,-0.016264110024370088,P2,F4_KelvinOp
4.0,8,207,0,0.0,0.020966898074285582,-0.02141592356075053,1.0,0.0,71.0,60.0,-0.04354676579701419,0.0007149186755131369,P2,F4_KelvinOp
5.0,10,207,0,0.0,0.025991658248233813,-0.026685252203782456,1.0,0.0,72.1,60.0,-0.08072131810924468,0.02735081370167977,P2,F4_KelvinOp
6.0,12,207,0,0.0,0.031072415432779176,-0.03206887276994794,1.0,0.0,73.75,60.0,-0.11550515859166348,0.051367413051767605,P2,F4_KelvinOp
7.0,14,207,0,0.0,0.036207304103381195,-0.03756752282678118,1.0,0.0,80.14285714285714,61.25,-0.14171057073680368,0.06657552508324133,P2,F4_KelvinOp
8.0,16,207,1,0.03225806451612903,0.04139582470386405,-0.009532360095252185,0.7377275030093844,0.7792588925790368,84.03225806451613,69.0,-0.11941517705361547,0.1003504568631111,P2,F4_KelvinOp
9.0,18,207,1,0.02857142857142857,0.04663807212234519,-0.018950456298518267,0.8195567412940211,0.6126202750507659,80.4,62.0,-0.1300254714302926,0.09212455883325608,P2,F4_KelvinOp
10.0,20,207,1,0.02564102564102564,0.051934439199011924,-0.027733750328164945,0.8820379332865877,0.4937191204235334,82.71794871794872,69.0,-0.1358446691011861,0.0803771684448562,P2,F4_KelvinOp
11.0,22,207,1,0.023255813953488372,0.05728548595055176,-0.03609753694242839,0.9268548351905516,0.40596345771706555,83.44186046511628,69.0,-0.1411086555708542,0.0689135816859974,P2,F4_KelvinOp
12.0,24,207,1,0.02127659574468085,0.06269187579404333,-0.04418534202341151,0.9570606963073394,0.3393836198900663,81.82978723404256,69.0,-0.15071044356687435,0.062339759520051316,P2,F4_KelvinOp
13.0,26,207,1,0.0196078431372549,0.06815434199363612,-0.052097145529704965,0.9761829206155198,0.28769763691777367,79.23529411764706,62.0,-0.17124018535285723,0.06704589429344732,P2,F4_KelvinOp
14.0,28,207,1,0.01818181818181818,0.07367366895097721,-0.059905293533345866,0.9875441381707155,0.24678855336927016,81.30909090909091,69.0,-0.197745541093216,0.07793495402652426,P2,F4_KelvinOp
15.0,31,207,2,0.03333333333333333,0.08206108652851644,-0.05308387353457249,0.9681681170989922,0.4062014621479562,83.21666666666667,79.0,-0.21883033806834928,0.1126625909992043,P2,F4_KelvinOp
16.0,33,207,4,0.06451612903225806,0.08772624567645379,-0.025442052381969598,0.8175983599271651,0.7354256247349538,83.91935483870968,79.5,-0.20296687458177043,0.15208276981783125,P2,F4_KelvinOp
17.0,35,207,6,0.09375,0.09345129076599037,0.00032950158217314146,0.5675976121731474,1.0031964163529599,83.703125,79.5,-0.18386515702682754,0.18452416019117385,P2,F4_KelvinOp
18.0,37,207,7,0.1044776119402985,0.09923714989278395,0.005817804372028428,0.5080863198783669,1.0528074622575956,83.02985074626865,79.0,-0.1829441779389878,0.19457978668304463,P2,F4_KelvinOp
19.0,39,207,9,0.13043478260869565,0.10508477630537333,0.02832671255570521,0.2930362062141703,1.2412338608368536,83.43478260869566,79.0,-0.1653630197716086,0.22201644488301903,P2,F4_KelvinOp
20.0,41,207,9,0.1232876712328767,0.11099514776220629,0.013827285013943183,0.42393454460704616,1.110748295925563,83.46575342465754,79.0,-0.18219935246087768,0.20985392248876403,P2,F4_KelvinOp
21.0,43,207,11,0.14666666666666667,0.1169692662424416,0.03363121949091602,0.24978524899413349,1.2538906276685657,81.44,79.0,-0.16566998260931776,0.2329324215911498,P2,F4_KelvinOp
