q_percentile,n,k,observed_overlap,min_overlap,max_overlap,expected_jaccard,observed_jaccard,min_jaccard,max_jaccard,observed_adjusted_jaccard,min_adjusted_jaccard,max_adjusted_jaccard,bounds_exact,tie_ambiguous,left_cutoff_score,left_next_score,left_absolute_gap,left_relative_gap,left_tie_block_size,left_optional_needed,right_cutoff_score,right_next_score,right_absolute_gap,right_relative_gap,right_tie_block_size,right_optional_needed,hypergeometric_pvalue,panel,metric
44.0,573,252,150,150,150,0.28216832632827377,0.423728813559322,0.423728813559322,0.423728813559322,0.19720568543174327,0.19720568543174327,0.19720568543174327,True,False,0.2834366597672221,0.27825273738226014,0.005183922384961959,0.018289526800165358,1,1,0.4764414780956839,0.4749848381264382,0.0014566399692456655,0.00305733240327394,1,1,2.274465751521683e-11,P0,F4_KelvinOp
45.0,573,257,155,155,155,0.28937380606327734,0.43175487465181056,0.43175487465181056,0.43175487465181056,0.20036000615143587,0.20036000615143587,0.20036000615143587,True,False,0.27321207733187786,0.27304791136355544,0.00016416596832241614,0.000600873760507298,1,1,0.4656093493734778,0.4640953974829188,0.0015139518905590288,0.003251549593229167,1,1,1.3849386365413909e-11,P0,F4_KelvinOp
46.0,573,263,159,159,159,0.2981280897313316,0.4332425068119891,0.4332425068119891,0.4332425068119891,0.19250580498219014,0.19250580498219014,0.19250580498219014,True,False,0.2648670798721502,0.2641505174335715,0.000716562438578705,0.0027053661743263284,1,1,0.4564913162372313,0.45363728440241774,0.0028540318348135862,0.006252105425222133,1,1,8.381022067113559e-11,P0,F4_KelvinOp
47.0,573,269,165,165,165,0.3070021521112328,0.44235924932975873,0.44235924932975873,0.44235924932975873,0.1953210931763991,0.1953210931763991,0.1953210931763991,True,False,0.2585374742663044,0.25769731760342407,0.0008401566628803425,0.0032496513910201894,1,1,0.43026504826159795,0.42936328258246736,0.0009017656791305839,0.0020958376302560302,1,1,5.7853766402989775e-11,P0,F4_KelvinOp
48.0,573,275,172,172,172,0.3159984701785904,0.455026455026455,0.455026455026455,0.455026455026455,0.20325683318890284,0.20325683318890284,0.20325683318890284,True,False,0.25325736474977384,0.25321493834290265,4.2426406871187705e-05,0.00016752289479560176,1,1,0.41871121850268106,0.41650913023561054,0.0022020882670705233,0.005259205318035736,1,1,1.4147457474185763e-11,P0,F4_KelvinOp
49.0,573,280,175,175,175,0.32359062621322854,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.19360291771105417,0.19360291771105417,0.19360291771105417,True,False,0.24749101640261612,0.24718545305094314,0.0003055633516729772,0.001234644215028353,1,1,0.3952914172645401,0.3943534518677376,0.0009379653968024648,0.002372845338493024,1,1,1.1872184023239283e-10,P0,F4_KelvinOp
50.0,573,286,179,179,179,0.33281774305900164,0.455470737913486,0.455470737913486,0.455470737913486,0.1838373151840743,0.1838373151840743,0.1838373151840743,True,False,0.23800120171601566,0.2362788272359587,0.0017223744800569651,0.007236831022862279,1,1,0.3807389556525614,0.37818899084981317,0.002549964802748217,0.006697409773522507,1,1,9.58550371738216e-10,P0,F4_KelvinOp
1.0,207,2,0,0,0,0.006456857870956645,0.0,0.0,0.0,-0.006498819826907944,-0.006498819826907944,-0.006498819826907944,True,False,2.624089371648763,2.6176717085226713,0.0064176631260917105,0.0024456724665819505,1,1,5.928770290958318,5.358263209392087,0.5705070815662312,0.09622688240026504,1,1,1.0,P2,F1_Frobenius
2.0,207,4,0,0,0,0.011122815779594241,0.0,0.0,0.0,-0.011247924370267537,-0.011247924370267537,-0.011247924370267537,True,False,2.2830469147610613,2.1683862999013805,0.11466061485968071,0.05022262754144097,1,1,4.935196506258564,4.39035198489745,0.5448445213611146,0.11039976233371267,1,1,1.0,P2,F1_Frobenius
3.0,207,6,0,0,0,0.01600382210473546,0.0,0.0,0.0,-0.01626411002832055,-0.01626411002832055,-0.01626411002832055,True,False,2.13450295542077,2.0433168476768353,0.09118610774393465,0.04272006628632628,1,1,3.9068511718688312,3.7373250000102587,0.16952617185857255,0.043392021963682886,1,1,1.0,P2,F1_Frobenius
4.0,207,8,0,0,0,0.020966898074285582,0.0,0.0,0.0,-0.02141592356075053,-0.02141592356075053,-0.02141592356075053,True,True,1.977782698832205,1.8985439130818123,0.07923878575039267,0.0400644549055767,1,1,3.625784985117016,3.625784985117016,0.0,0.0,2,1,1.0,P2,F1_Frobenius
5.0,207,10,0,0,0,0.025991658248233813,0.0,0.0,0.0,-0.026685252203782456,-0.026685252203782456,-0.026685252203782456,True,False,1.8067021173951172,1.7892297826159724,0.017472334779144783,0.009670844247604136,1,1,3.348793455947977,3.317942179104289,0.030851276843687714,0.00921265442301049,1,1,1.0,P2,F1_Frobenius
6.0,207,12,0,0,0,0.031072415432779176,0.0,0.0,0.0,-0.03206887276994794,-0.03206887276994794,-0.03206887276994794,True,False,1.7806259645978433,1.7593641504532256,0.021261814144617697,0.011940640295796038,1,1,3.190925793026219,2.998063044167017,0.19286274885920207,0.06044100094107622,1,1,1.0,P2,F1_Frobenius
7.0,207,14,0,0,0,0.036207304103381195,0.0,0.0,0.0,-0.03756752282678118,-0.03756752282678118,-0.03756752282678118,True,False,1.7025668355163035,1.701129467794853,0.0014373677214505332,0.0008442357101444721,1,1,2.911032769430808,2.8119752277358345,0.0990575416949735,0.03402831556387534,1,1,1.0,P2,F1_Frobenius
8.0,207,16,0,0,0,0.04139582470386405,0.0,0.0,0.0,-0.04318343876509392,-0.04318343876509392,-0.04318343876509392,True,False,1.684342580415279,1.6667394992319586,0.017603081183320324,0.010451010018983334,1,1,2.8039182871118045,2.63937418764373,0.16454409946807447,0.05868362862940783,1,1,1.0,P2,F1_Frobenius
9.0,207,18,1,1,1,0.04663807212234519,0.02857142857142857,0.02857142857142857,0.02857142857142857,-0.018950456298518267,-0.018950456298518267,-0.018950456298518267,True,False,1.6526787455824559,1.6497715281820087,0.002907217400447193,0.0017590940817857484,1,1,2.425772264527411,2.22971080943247,0.1960614550949411,0.08082434528664949,1,1,0.8195567412940211,P2,F1_Frobenius
10.0,207,20,2,2,2,0.051934439199011924,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0007353286282939176,0.0007353286282939176,0.0007353286282939176,True,False,1.6316578130233066,1.6087599998756805,0.022897813147626067,0.014033465206285256,1,1,1.9122921472933971,1.9060731271386182,0.0062190201547789314,0.003252128689427059,1,1,0.6011758696832252,P2,F1_Frobenius
11.0,207,22,4,4,4,0.05728548595055176,0.1,0.1,0.1,0.0453101266744767,0.0453101266744767,0.0453101266744767,True,False,1.5586315947009415,1.5360666666521998,0.02256492804874166,0.014477396791812917,1,1,1.8392308311084826,1.7836094910733626,0.05562134003511998,0.030241630954825644,1,1,0.19080125357102973,P2,F1_Frobenius
12.0,207,24,4,4,4,0.06269187579404333,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.030104524207503144,0.030104524207503144,0.030104524207503144,True,False,1.498565535804157,1.4800628172817532,0.018502718522403816,0.012346953189788212,1,1,1.7727628334208672,1.7351378496534502,0.037624983767416964,0.02122392406818048,1,1,0.29561366577394094,P2,F1_Frobenius
13.0,207,26,5,5,5,0.06815434199363612,0.10638297872340426,0.10638297872340426,0.10638297872340426,0.041024644372498704,0.041024644372498704,0.041024644372498704,True,False,1.4575040222586009,1.3408422913974634,0.11666173086113751,0.08004213304355365,1,1,1.7293281383531582,1.7078243697757682,0.021503768577390003,0.012434753185632008,1,1,0.21027566901230568,P2,F1_Frobenius
14.0,207,28,6,6,6,0.07367366895097721,0.12,0.12,0.12,0.05001081098122333,0.05001081098122333,0.05001081098122333,True,False,1.2918274025580971,1.2784384477556985,0.013388954802398656,0.010364352680463068,1,1,1.688212134460752,1.6631252750728522,0.025086859387899674,0.014860016034603915,1,1,0.1538146686295908,P2,F1_Frobenius
15.0,207,31,6,6,6,0.08206108652851644,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.027324008434816045,0.027324008434816045,0.027324008434816045,True,False,1.242028220492594,1.2343892659124995,0.007638954580094559,0.00615038728915911,1,1,1.5052114469402607,1.498568972757986,0.006642474182274594,0.004412984099859973,1,1,0.3076989977311177,P2,F1_Frobenius
16.0,207,33,7,7,7,0.08772624567645379,0.11864406779661017,0.11864406779661017,0.11864406779661017,0.033890947726630635,0.033890947726630635,0.033890947726630635,True,False,1.2293428441244534,1.2273428224420428,0.0020000216824105355,0.0016269030986510236,1,1,1.4965414385843103,1.4640576244799015,0.032483814104408815,0.021705923582802805,1,1,0.2527351772483207,P2,F1_Frobenius
17.0,207,35,8,8,8,0.09345129076599037,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.03924882020800622,0.03924882020800622,0.03924882020800622,True,False,1.209310918746705,1.2054534061505653,0.003857512596139756,0.0031898435186027848,1,1,1.4573952916419073,1.444049155984657,0.01334613565725018,0.009157526261948034,1,1,0.21275361656665498,P2,F1_Frobenius
18.0,207,37,8,8,8,0.09923714989278395,0.12121212121212122,0.12121212121212122,0.12121212121212122,0.024395956512551137,0.024395956512551137,0.024395956512551137,True,False,1.166691154676335,1.1544163757067898,0.012274778969545208,0.010521018283498081,1,1,1.4437857285622409,1.4314398692792796,0.01234585928296128,0.008551032912103658,1,1,0.32777484659942446,P2,F1_Frobenius
19.0,207,39,8,8,8,0.10508477630537333,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.010281351503168308,0.010281351503168308,0.010281351503168308,True,False,1.143624358257553,1.1247183948437938,0.018905963413759164,0.01653162008770488,1,1,1.4251376272486809,1.413372969672195,0.011764657576485815,0.008255102771511435,1,1,0.4606296653379096,P2,F1_Frobenius
20.0,207,41,8,8,8,0.11099514776220629,0.10810810810810811,0.10810810810810811,0.10810810810810811,-0.0032474959465417386,-0.0032474959465417386,-0.0032474959465417386,True,False,1.0392518467628529,1.0360220322946805,0.0032298144681723873,0.0031078265371698678,1,1,1.3552211771884315,1.3274947458088102,0.027726431379621275,0.020458971455229968,1,1,0.5970211502688674,P2,F1_Frobenius
21.0,207,43,9,9,9,0.1169692662424416,0.11688311688311688,0.11688311688311688,0.11688311688311688,-9.75609976315607e-05,-9.75609976315607e-05,-9.75609976315607e-05,True,False,1.0103661717911976,0.9969341581568965,0.013432013634301132,0.013294203635587469,1,1,1.2962027969033223,1.2697649999996188,0.026437796903703514,0.02039634304667789,1,1,0.562921385973256,P2,F1_Frobenius
22.0,207,45,11,11,11,0.12300815790549867,0.13924050632911392,0.13924050632911392,0.13924050632911392,0.018509121344672794,0.018509121344672794,0.018509121344672794,True,False,0.9948489218971893,0.9788032378369005,0.016045684060288834,0.016128764586375098,1,1,1.239644419029737,1.2112698317448016,0.02837458728493547,0.02288929538935375,1,1,0.37725863730829173,P2,F1_Frobenius
23.0,207,47,12,12,12,0.12911287323072992,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.019782804974758456,0.019782804974758456,0.019782804974758456,True,False,0.9776941144857116,0.973109481867277,0.00458463261843467,0.004689230047013515,1,1,1.2088016108256006,1.1687168760083269,0.040084734817273704,0.03316072253568242,1,1,0.3649143106910911,P2,F1_Frobenius
24.0,207,49,14,14,14,0.1352844872914943,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.03629191209589325,0.03629191209589325,0.03629191209589325,True,False,0.9722166116663509,0.9715869898264385,0.000629621839912331,0.0006476147726309444,1,1,1.1639430416906145,1.1576487299695017,0.006294311721112722,0.005407748915247866,1,1,0.2298751165702461,P2,F1_Frobenius
25.0,207,51,16,16,16,0.1415241001326649,0.18604651162790697,0.18604651162790697,0.18604651162790697,0.05186215652893968,0.05186215652893968,0.05186215652893968,True,False,0.9556992408179469,0.9422269167774819,0.013472324040464945,0.014096824047840083,1,1,1.1536287617773753,1.1520548612370853,0.0015739005402899409,0.0013643041786380744,1,1,0.136501727763057,P2,F1_Frobenius
26.0,207,53,18,18,18,0.14783283723031132,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.06655104748558668,0.06655104748558668,0.06655104748558668,True,False,0.8847245984485793,0.8799766999188103,0.004747898529768979,0.0053665270956574735,1,1,1.148614730185888,1.123214289038382,0.025400441147505948,0.022113978238286414,1,1,0.07755923258125255,P2,F1_Frobenius
27.0,207,55,20,20,20,0.1542118500188111,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.08041064680904281,0.08041064680904281,0.08041064680904281,True,False,0.8577868130252412,0.8376121629370002,0.02017465008824093,0.023519422054401846,1,1,1.117629216287761,1.1170724930295255,0.0005567232582355253,0.0004981287623141227,1,1,0.04271817960442867,P2,F1_Frobenius
28.0,207,57,22,22,22,0.16066231647509882,0.2391304347826087,0.2391304347826087,0.2391304347826087,0.09348813933621261,0.09348813933621261,0.09348813933621261,True,False,0.8280591126242136,0.8159037955543534,0.012155317069860172,0.01467928664094836,1,1,1.05304245112491,1.0457609611672327,0.00728148995767719,0.006914716448419299,1,1,0.02305947894601595,P2,F1_Frobenius
29.0,207,60,24,24,24,0.17047463565771853,0.25,0.25,0.25,0.09586851440683307,0.09586851440683307,0.09586851440683307,True,False,0.796195472921066,0.7897589215070635,0.006436551414002456,0.008084134654004205,1,1,1.0184703131571007,1.001354446686379,0.017115866470721608,0.01680546428267022,1,1,0.02075563413731592,P2,F1_Frobenius
30.0,207,62,26,26,26,0.1771090699615144,0.2653061224489796,0.2653061224489796,0.2653061224489796,0.10717951707565952,0.10717951707565952,0.10717951707565952,True,False,0.7893175050637101,0.7760963416999206,0.013221163363789534,0.0167501205522135,1,1,0.9851602796499641,0.9453829648726894,0.03977731477727475,0.04037649060659244,1,1,0.011653009255386412,P2,F1_Frobenius
31.0,207,64,27,27,27,0.18381929942755854,0.26732673267326734,0.26732673267326734,0.26732673267326734,0.10231488344081098,0.10231488344081098,0.10231488344081098,True,False,0.7641413930026301,0.7507931010604719,0.013348291942158141,0.017468353454466245,1,1,0.8884653169370188,0.8764822965125993,0.011983020424419455,0.013487324936589397,1,1,0.015279409233061812,P2,F1_Frobenius
32.0,207,66,28,28,28,0.19060662994319472,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.09713958897644104,0.09713958897644104,0.09713958897644104,True,False,0.701199664574934,0.6627666613522439,0.038433003222690054,0.05481035597184444,1,1,0.8741001798771225,0.8564396331887456,0.01766054668837691,0.02020425929995754,1,1,0.020200685873308335,P2,F1_Frobenius
33.0,207,68,30,30,30,0.19747239794244414,0.2830188679245283,0.2830188679245283,0.2830188679245283,0.10659629620558386,0.10659629620558386,0.10659629620558386,True,False,0.6603448472578551,0.62438,0.03596484725785509,0.054463735739292196,1,1,0.8501268932929955,0.8348105992379349,0.01531629405506063,0.0180164798642382,1,1,0.012574950700948849,P2,F1_Frobenius
34.0,207,70,31,31,31,0.2044179712589868,0.28440366972477066,0.28440366972477066,0.28440366972477066,0.10053733691340293,0.10053733691340293,0.10053733691340293,True,False,0.6216286705904097,0.6170866687913458,0.004542001799063944,0.007306615691888932,1,1,0.8251680883830358,0.8244629626604356,0.000705125722600175,0.0008545237419225812,1,1,0.017538256416979883,P2,F1_Frobenius
35.0,207,72,33,33,33,0.2114447500158511,0.2972972972972973,0.2972972972972973,0.2972972972972973,0.10887321754965422,0.10887321754965422,0.10887321754965422,True,False,0.61506,0.6148101153201694,0.00024988467983066975,0.0004062769157979217,1,1,0.8056105410636868,0.8009104999311697,0.0047000411325170965,0.00583413559399484,1,1,0.011552166332481855,P2,F1_Frobenius
36.0,207,74,35,35,35,0.21855416755207283,0.30973451327433627,0.30973451327433627,0.30973451327433627,0.11668159447038752,0.11668159447038752,0.11668159447038752,True,False,0.610429046818711,0.6093840582095991,0.001044988609111952,0.0017118920119512254,1,1,0.7857228247925601,0.7803100000079739,0.005412824784586157,0.006888974857024429,1,1,0.007705032151893097,P2,F1_Frobenius
37.0,207,76,36,36,36,0.2257476913868653,0.3103448275862069,0.3103448275862069,0.3103448275862069,0.10926300801204543,0.10926300801204543,0.10926300801204543,True,False,0.6084748931550092,0.6084626994319373,1.2193723071929341e-05,2.0039812996561856e-05,1,1,0.7743499999985081,0.770368940897799,0.003981059100709117,0.0051411623951918214,1,1,0.011793906408569055,P2,F1_Frobenius
38.0,207,78,37,37,37,0.2330268242220785,0.31092436974789917,0.31092436974789917,0.31092436974789917,0.10156488908078326,0.10156488908078326,0.10156488908078326,True,False,0.6053476105511609,0.6040688255488773,0.0012787850022836222,0.0021124804657596742,1,1,0.7698800000035648,0.7671282476222603,0.0027517523813045397,0.0035742614190416664,1,1,0.01794688082462166,P2,F1_Frobenius
39.0,207,80,38,38,38,0.24039310498392288,0.3114754098360656,0.3114754098360656,0.3114754098360656,0.09357775096372478,0.09357775096372478,0.09357775096372478,True,False,0.598028653159696,0.58548,0.012548653159696,0.020983364414723187,1,1,0.7613902395618155,0.752357444963464,0.00903279459835149,0.011863554494144704,1,1,0.02708070970725185,P2,F1_Frobenius
40.0,207,82,40,40,40,0.24784810990510914,0.3225806451612903,0.3225806451612903,0.3225806451612903,0.09935830281135499,0.09935830281135499,0.09935830281135499,True,False,0.5846708690365888,0.5799617597738664,0.0047091092627223885,0.008054290904696487,1,1,0.7091228504991219,0.7047199999999884,0.0044028504991335815,0.0062088684577497385,1,1,0.020892087243907904,P2,F1_Frobenius
41.0,207,84,43,43,43,0.25539345364871047,0.344,0.344,0.344,0.11899780734601119,0.11899780734601119,0.11899780734601119,True,False,0.5715270214084369,0.565176941850957,0.006350079557479904,0.011110724986950133,1,1,0.7042137479487318,0.7028000000019584,0.0014137479467734027,0.002007555164737179,1,1,0.00770142092099507,P2,F1_Frobenius
42.0,207,86,45,45,45,0.2630307904751997,0.3543307086614173,0.3543307086614173,0.3543307086614173,0.12388566171589178,0.12388566171589178,0.12388566171589178,True,False,0.56412,0.5576263399445904,0.0064936600554095225,0.01151113248140382,1,1,0.6973900000001996,0.6943870489143645,0.0030029510858350372,0.004305985296368141,1,1,0.006047070674547488,P2,F1_Frobenius
43.0,207,89,48,48,48,0.27466300217769113,0.36923076923076925,0.36923076923076925,0.36923076923076925,0.13037769662515558,0.13037769662515558,0.13037769662515558,True,False,0.55424,0.5539984183190417,0.00024158168095822496,0.0004358791876411392,1,1,0.6789600000632149,0.6779955199704494,0.0009644800927655073,0.0014205256460994888,1,1,0.004392223685163109,P2,F1_Frobenius
44.0,207,91,49,49,49,0.2825378300197272,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.11970418261106805,0.11970418261106805,0.11970418261106805,True,False,0.5519613249132588,0.5359777285484911,0.01598359636476765,0.028957819403885744,1,1,0.673789999999999,0.6679697531224177,0.005820246877581314,0.00863807251158569,1,1,0.008229347176249348,P2,F1_Frobenius
45.0,207,93,52,52,52,0.2905107706055924,0.3880597014925373,0.3880597014925373,0.3880597014925373,0.13749177132711218,0.13749177132711218,0.13749177132711218,True,False,0.52796,0.5108026950790295,0.01715730492097045,0.03249735760468682,1,1,0.6563299999995097,0.6518529463000065,0.004477053699503242,0.006821345511414359,1,1,0.003126188022578636,P2,F1_Frobenius
46.0,207,95,54,54,54,0.29858367206809533,0.39705882352941174,0.39705882352941174,0.39705882352941174,0.14039472356120664,0.14039472356120664,0.14039472356120664,True,False,0.49814,0.49310678011968156,0.0050332198803184625,0.010104026740110133,1,1,0.5760954926051732,0.5726983782551842,0.0033971143499890166,0.005896790364782852,1,1,0.002742314098247372,P2,F1_Frobenius
47.0,207,97,55,55,55,0.30675842940529724,0.39568345323741005,0.39568345323741005,0.39568345323741005,0.12827422301843175,0.12827422301843175,0.12827422301843175,True,False,0.4756617457816005,0.46858738779442194,0.007074357987178537,0.014872665397033462,1,1,0.5606274357701703,0.5431156269214806,0.017511808848689636,0.031236089658424455,1,1,0.005710604344457377,P2,F1_Frobenius
48.0,207,99,57,57,57,0.31503698597261987,0.40425531914893614,0.40425531914893614,0.40425531914893614,0.13025277474726532,0.13025277474726532,0.13025277474726532,True,False,0.4570640440901034,0.4539639340300064,0.0031001100600970277,0.006782660111163517,1,1,0.5431156269214806,0.5394416099495245,0.003674016971956129,0.006764704953862963,2,2,0.005316074101740318,P2,F1_Frobenius
49.0,207,101,60,60,60,0.3234213350331762,0.4225352112676056,0.4225352112676056,0.4225352112676056,0.1464927603640731,0.1464927603640731,0.1464927603640731,True,False,0.4093565531416347,0.40335883701736347,0.005997716124271246,0.014651569831339858,1,1,0.5186022794211937,0.513260000000064,0.0053422794211297475,0.010301303393984705,1,1,0.002179198320720279,P2,F1_Frobenius
50.0,207,103,63,63,63,0.3319135213688942,0.4405594405594406,0.4405594405594406,0.4405594405594406,0.16262253864673243,0.16262253864673243,0.16262253864673243,True,False,0.36771426651681605,0.36424694755069675,0.0034673189661192927,0.00942938385003,1,1,0.5077383988499057,0.50398625571969,0.003752143130215657,0.0073899140555742,1,1,0.0008486299355640634,P2,F1_Frobenius
1.0,207,2,0,0,0,0.006456857870956645,0.0,0.0,0.0,-0.006498819826907944,-0.006498819826907944,-0.006498819826907944,True,False,1.2339822773443718,1.113768760411945,0.12021351693242677,0.09741916001511451,1,1,3.837600000000002,3.4477,0.3899000000000017,0.10159995830727576,1,1,1.0,P2,F3_Longitudinal
2.0,207,4,0,0,0,0.011122815779594241,0.0,0.0,0.0,-0.011247924370267537,-0.011247924370267537,-0.011247924370267537,True,False,1.0762386367963823,1.05331,0.02292863679638235,0.02130441708042889,1,1,3.4477,3.257829999999999,0.18987000000000132,0.055071496939989355,2,2,1.0,P2,F3_Longitudinal
3.0,207,6,0,0,0,0.01600382210473546,0.0,0.0,0.0,-0.01626411002832055,-0.01626411002832055,-0.01626411002832055,True,False,1.05171,1.04302,0.008689999999999864,0.008262734023637567,1,1,2.7310111108342277,2.529079632833915,0.20193147800031275,0.07394018911136169,1,1,1.0,P2,F3_Longitudinal
4.0,207,8,0,0,0,0.020966898074285582,0.0,0.0,0.0,-0.02141592356075053,-0.02141592356075053,-0.02141592356075053,True,False,1.02504,1.022187104594849,0.0028528954051509903,0.0027832039775530617,1,1,2.237207796955867,2.087012709887065,0.15019508706880158,0.06713506330219735,1,1,1.0,P2,F3_Longitudinal
5.0,207,10,0,0,0,0.025991658248233813,0.0,0.0,0.0,-0.026685252203782456,-0.026685252203782456,-0.026685252203782456,True,False,0.9994899999999999,0.9825899999999999,0.016900000000000026,0.016908623397932972,1,1,1.9731327548127462,1.8686625035375561,0.10447025127519005,0.052946387423944245,1,1,1.0,P2,F3_Longitudinal
6.0,207,12,0,0,0,0.031072415432779176,0.0,0.0,0.0,-0.03206887276994794,-0.03206887276994794,-0.03206887276994794,True,False,0.9791699999999999,0.97014,0.009029999999999871,0.009222096265204073,1,1,1.7896400786995597,1.648844345485623,0.14079573321393668,0.07867265317182982,1,1,1.0,P2,F3_Longitudinal
7.0,207,14,0,0,0,0.036207304103381195,0.0,0.0,0.0,-0.03756752282678118,-0.03756752282678118,-0.03756752282678118,True,False,0.9610699999999996,0.94836,0.012709999999999666,0.01322484314357921,1,1,1.561939999999999,1.5203999999999989,0.04154000000000013,0.026595131695199663,1,1,1.0,P2,F3_Longitudinal
8.0,207,16,1,1,1,0.04139582470386405,0.03225806451612903,0.03225806451612903,0.03225806451612903,-0.009532360095252185,-0.009532360095252185,-0.009532360095252185,True,False,0.8893185201461539,0.871340927391907,0.01797759275424682,0.020215021217923488,1,1,1.5042168443412685,1.4611499999999997,0.04306684434126873,0.028630741972663323,1,1,0.7377275030093844,P2,F3_Longitudinal
9.0,207,18,1,1,1,0.04663807212234519,0.02857142857142857,0.02857142857142857,0.02857142857142857,-0.018950456298518267,-0.018950456298518267,-0.018950456298518267,True,False,0.8516831687023494,0.8434510082591248,0.008232160443224612,0.009665754526730151,1,1,1.4485469169755376,1.3211820629812094,0.12736485399432818,0.08792594323438062,1,1,0.8195567412940211,P2,F3_Longitudinal
10.0,207,20,1,1,1,0.051934439199011924,0.02564102564102564,0.02564102564102564,0.02564102564102564,-0.027733750328164945,-0.027733750328164945,-0.027733750328164945,True,False,0.8185700000004686,0.81097,0.007600000000468676,0.009284483917642139,1,1,1.3124099999999999,1.244212924114412,0.06819707588558788,0.05196324005881385,1,1,0.8820379332865877,P2,F3_Longitudinal
11.0,207,22,1,1,1,0.05728548595055176,0.023255813953488372,0.023255813953488372,0.023255813953488372,-0.03609753694242839,-0.03609753694242839,-0.03609753694242839,True,False,0.8095599874419205,0.80344,0.006119987441920438,0.007559646643676913,1,1,1.227572045427987,1.2045899999999998,0.022982045427987208,0.018721545113040295,1,1,0.9268548351905516,P2,F3_Longitudinal
12.0,207,24,1,1,1,0.06269187579404333,0.02127659574468085,0.02127659574468085,0.02127659574468085,-0.04418534202341151,-0.04418534202341151,-0.04418534202341151,True,False,0.8025977032112663,0.78856,0.014037703211266295,0.017490335637767425,1,1,1.20296,1.199609999944569,0.0033500000554309572,0.0027847975455800337,1,1,0.9570606963073394,P2,F3_Longitudinal
13.0,207,26,1,1,1,0.06815434199363612,0.0196078431372549,0.0196078431372549,0.0196078431372549,-0.052097145529704965,-0.052097145529704965,-0.052097145529704965,True,False,0.78746,0.7874099999999999,5.0000000000105516e-05,6.349528864971619e-05,1,1,1.1669,1.11791,0.04899000000000009,0.04198303196503564,1,1,0.9761829206155198,P2,F3_Longitudinal
14.0,207,28,2,2,2,0.07367366895097721,0.037037037037037035,0.037037037037037035,0.037037037037037035,-0.0395504593639812,-0.0395504593639812,-0.0395504593639812,True,False,0.78707,0.78248,0.004590000000000094,0.005831755752347433,1,1,1.094779999999999,1.07248,0.022299999999998876,0.020369389283690694,1,1,0.9232981139986163,P2,F3_Longitudinal
15.0,207,31,3,3,3,0.08206108652851644,0.05084745762711865,0.05084745762711865,0.05084745762711865,-0.03400403713505656,-0.03400403713505656,-0.03400403713505656,True,False,0.77736,0.76462,0.012740000000000085,0.016388803128537723,1,1,1.0039300000000926,0.95642,0.047510000000092534,0.04732401661479202,1,1,0.8835753416223358,P2,F3_Longitudinal
16.0,207,33,3,3,3,0.08772624567645379,0.047619047619047616,0.047619047619047616,0.047619047619047616,-0.043963994214813056,-0.043963994214813056,-0.043963994214813056,True,False,0.7623752273936218,0.7465599999999999,0.015815227393621956,0.020744676407824042,1,1,0.9214600000000001,0.905260000000554,0.016199999999446102,0.01758079569318918,1,1,0.9322114195649773,P2,F3_Longitudinal
17.0,207,35,4,4,4,0.09345129076599037,0.06060606060606061,0.06060606060606061,0.06060606060606061,-0.03623107046027611,-0.03623107046027611,-0.03623107046027611,True,False,0.7193799999999999,0.7156299999999999,0.003750000000000031,0.005212822152409063,1,1,0.9014631633072969,0.9007299999999998,0.0007331633072971133,0.0008133036791068385,1,1,0.888268048275854,P2,F3_Longitudinal
18.0,207,37,4,4,4,0.09923714989278395,0.05714285714285714,0.05714285714285714,0.05714285714285714,-0.04673182596830721,-0.04673182596830721,-0.04673182596830721,True,False,0.71213,0.7036540120241731,0.008475987975826937,0.011902304320597275,1,1,0.8994899999999829,0.8992899999999999,0.00019999999998299156,0.00022234821952772722,1,1,0.9366099232032595,P2,F3_Longitudinal
19.0,207,39,6,6,6,0.10508477630537333,0.08333333333333333,0.08333333333333333,0.08333333333333333,-0.02430559051419409,-0.02430559051419409,-0.02430559051419409,True,False,0.6782341299894373,0.6563099999999994,0.021924129989437935,0.03232531218943431,1,1,0.8969020961806986,0.8760299999999995,0.020872096180699073,0.02327132054833996,1,1,0.7968181141714343,P2,F3_Longitudinal
20.0,207,41,8,8,8,0.11099514776220629,0.10810810810810811,0.10810810810810811,0.10810810810810811,-0.0032474959465417386,-0.0032474959465417386,-0.0032474959465417386,True,False,0.6321999999999997,0.627389999999999,0.004810000000000647,0.007608351787410076,1,1,0.8630836436968667,0.8436199999999999,0.019463643696866817,0.02255128322615144,1,1,0.5970211502688674,P2,F3_Longitudinal
